match_id,match,bowlingTeam,bowlerName,overs,maiden,runs,wickets,economy,0s,4s,6s,wides,noBalls
T201503,Titans Vs Super Giants,Titans,Alzarri Joseph,1,0,5,0,5,4,1,0,0,0
T208517,RCB Vs Capitals,Capitals,Khaleel Ahmed,4,0,45,1,11.25,7,3,3,1,0
T208517,RCB Vs Capitals,Capitals,Axar Patel,3,0,17,0,5.66,7,2,0,0,0
T208517,RCB Vs Capitals,Capitals,Ishant Sharma,3,0,29,0,9.66,5,4,0,2,0
T208517,RCB Vs Capitals,Capitals,Mukesh Kumar,3,0,30,1,10,6,5,0,1,0
T208517,RCB Vs Capitals,Capitals,Mitchell Marsh,3,0,21,2,7,3,0,1,1,0
T208517,RCB Vs Capitals,Capitals,Kuldeep Yadav,4,0,37,0,9.25,5,2,2,0,0
T208517,RCB Vs Capitals,RCB,Mohammed Siraj,2,0,28,0,14,4,3,2,1,0
T208517,RCB Vs Capitals,RCB,Glenn Maxwell,1.4,0,14,0,8.4,4,1,1,0,0
T208517,RCB Vs Capitals,RCB,Josh Hazlewood,3,0,29,1,9.66,9,2,2,0,1
T208517,RCB Vs Capitals,RCB,Wanindu Hasaranga,4,0,32,0,8,9,2,2,0,0
T208517,RCB Vs Capitals,RCB,Karn Sharma,3,0,33,1,11,4,4,1,0,0
T208517,RCB Vs Capitals,RCB,Mahipal Lomror,1,0,13,0,13,1,1,1,0,0
T208517,RCB Vs Capitals,RCB,Harshal Patel,2,0,32,1,16,4,2,3,1,0
T204004,Mumbai Vs Super Kings,Super Kings,Deepak Chahar,3,0,18,2,6,10,3,0,0,0
T204004,Mumbai Vs Super Kings,Super Kings,Tushar Deshpande,4,0,26,2,6.5,9,2,0,1,0
T204004,Mumbai Vs Super Kings,Super Kings,Ravindra Jadeja,4,0,37,1,9.25,5,5,0,1,0
T204004,Mumbai Vs Super Kings,Super Kings,Moeen Ali,1,0,10,0,10,2,2,0,0,0
T204004,Mumbai Vs Super Kings,Super Kings,Maheesh Theekshana,4,0,28,0,7,11,3,1,0,0
T204004,Mumbai Vs Super Kings,Super Kings,Matheesha Pathirana,4,0,15,3,3.75,12,0,0,0,0
T204004,Mumbai Vs Super Kings,Mumbai,Cameron Green,1,0,10,0,10,4,2,0,1,1
T204004,Mumbai Vs Super Kings,Mumbai,Jofra Archer,4,0,24,0,6,11,3,0,1,0
T204004,Mumbai Vs Super Kings,Mumbai,Arshad Khan,1.4,0,28,0,16.8,3,2,3,0,0
T204004,Mumbai Vs Super Kings,Mumbai,Piyush Chawla,4,0,25,2,6.25,8,1,1,0,0
T204004,Mumbai Vs Super Kings,Mumbai,Raghav Goyal,4,0,33,0,8.25,7,1,2,0,0
T204004,Mumbai Vs Super Kings,Mumbai,Tristan Stubbs,2,0,14,1,7,3,0,1,0,0
T204004,Mumbai Vs Super Kings,Mumbai,Akash Madhwal,1,0,4,1,4,2,0,0,0,0
T206195,Royals Vs Titans,Titans,Mohammed Shami,4,0,27,1,6.75,13,2,1,2,0
T206195,Royals Vs Titans,Titans,Hardik Pandya,2,0,22,1,11,4,3,1,0,0
T206195,Royals Vs Titans,Titans,Rashid Khan,4,0,14,3,3.5,13,0,0,2,0
T206195,Royals Vs Titans,Titans,Josh Little,4,0,24,1,6,7,2,0,0,0
T206195,Royals Vs Titans,Titans,Noor Ahmad,3,0,25,2,8.33,7,2,1,3,0
T206195,Royals Vs Titans,Titans,Mohit Sharma,0.5,0,5,0,6,0,0,0,0,0
T206195,Royals Vs Titans,Royals,Trent Boult,3,0,28,0,9.33,8,6,0,0,0
T206195,Royals Vs Titans,Royals,Sandeep Sharma,3,0,19,0,6.33,9,3,0,0,1
T206195,Royals Vs Titans,Royals,Adam Zampa,3,0,40,0,13.33,3,3,3,0,0
T206195,Royals Vs Titans,Royals,Yuzvendra Chahal,3.5,0,22,1,5.73,7,1,0,0,0
T206195,Royals Vs Titans,Royals,Ravichandran Ashwin,1,0,8,0,8,1,1,0,0,0
T208611,KKR Vs Sunrisers,Sunrisers,Bhuvneshwar Kumar,4,0,33,1,8.25,12,6,0,1,0
T208611,KKR Vs Sunrisers,Sunrisers,Marco Jansen,3,0,24,2,8,7,3,0,0,1
T208611,KKR Vs Sunrisers,Sunrisers,Kartik Tyagi,2,0,30,1,15,5,3,2,2,1
T208611,KKR Vs Sunrisers,Sunrisers,Aiden Markram,3,0,24,1,8,5,2,1,0,0
T208611,KKR Vs Sunrisers,Sunrisers,TNatarajan ,4,0,30,2,7.5,9,1,1,2,0
T208611,KKR Vs Sunrisers,Sunrisers,Mayank Markande,4,0,29,1,7.25,8,1,2,0,0
T208611,KKR Vs Sunrisers,KKR,Harshit Rana,4,0,27,1,6.75,13,1,2,2,0
T208611,KKR Vs Sunrisers,KKR,Vaibhav Arora,3,0,32,2,10.66,6,5,0,1,2
T208611,KKR Vs Sunrisers,KKR,Shardul Thakur,3,0,23,2,7.66,6,3,0,0,0
T208611,KKR Vs Sunrisers,KKR,Andre Russell,1,0,15,1,15,4,2,1,0,1
T208611,KKR Vs Sunrisers,KKR,Anukul Roy,3,0,26,1,8.66,6,1,2,1,0
T208611,KKR Vs Sunrisers,KKR,Sunil Narine,2,0,16,0,8,1,1,0,0,0
T208611,KKR Vs Sunrisers,KKR,Varun Chakravarthy,4,0,20,1,5,12,2,0,0,0
T205138,Punjab Kings Vs Mumbai,Mumbai,Cameron Green,2,0,15,0,7.5,7,2,0,0,0
T205138,Punjab Kings Vs Mumbai,Mumbai,Arshad Khan,4,0,48,1,12,9,7,2,1,0
T205138,Punjab Kings Vs Mumbai,Mumbai,Jofra Archer,4,0,56,0,14,4,4,3,2,1
T205138,Punjab Kings Vs Mumbai,Mumbai,Piyush Chawla,4,0,29,2,7.25,7,4,0,0,0
T205138,Punjab Kings Vs Mumbai,Mumbai,Kumar Kartikeya,3,0,24,0,8,3,0,1,3,0
T205138,Punjab Kings Vs Mumbai,Mumbai,Akash Madhwal,3,0,37,0,12.33,1,3,1,0,1
T205138,Punjab Kings Vs Mumbai,Punjab Kings,Rishi Dhawan,3,0,20,1,6.66,11,1,2,0,0
T205138,Punjab Kings Vs Mumbai,Punjab Kings,Arshdeep Singh,3.5,0,66,1,17.21,4,8,4,2,0
T205138,Punjab Kings Vs Mumbai,Punjab Kings,Sam Curran,3,0,41,0,13.66,3,5,2,1,0
T205138,Punjab Kings Vs Mumbai,Punjab Kings,Nathan Ellis,4,0,34,2,8.5,4,3,0,0,0
T205138,Punjab Kings Vs Mumbai,Punjab Kings,Rahul Chahar,3,0,30,0,10,5,5,0,0,0
T205138,Punjab Kings Vs Mumbai,Punjab Kings,Harpreet Brar,2,0,21,0,10.5,1,1,1,0,0
T203464,Capitals Vs Titans,Titans,Mohammed Shami,4,0,11,4,2.75,19,1,0,0,0
T203464,Capitals Vs Titans,Titans,Hardik Pandya,1,0,10,0,10,3,2,0,0,1
T203464,Capitals Vs Titans,Titans,Josh Little,3,0,27,0,9,6,4,0,0,0
T203464,Capitals Vs Titans,Titans,Rashid Khan,4,0,28,1,7,12,0,3,1,0
T203464,Capitals Vs Titans,Titans,Noor Ahmad,4,0,20,0,5,11,1,0,2,0
T203464,Capitals Vs Titans,Titans,Mohit Sharma,4,0,33,2,8.25,7,1,2,0,0
T203464,Capitals Vs Titans,Capitals,Khaleel Ahmed,4,1,24,2,6,12,4,0,0,0
T203464,Capitals Vs Titans,Capitals,Ishant Sharma,4,0,23,2,5.75,12,2,0,1,0
T203464,Capitals Vs Titans,Capitals,Anrich Nortje,4,0,39,1,9.75,11,2,3,2,0
T203464,Capitals Vs Titans,Capitals,Kuldeep Yadav,4,0,15,1,3.75,9,0,0,0,0
T203464,Capitals Vs Titans,Capitals,Axar Patel,4,0,24,0,6,10,1,1,1,0
T203494,RCB Vs Super Giants,Super Giants,Krunal Pandya,4,0,21,0,5.25,8,1,0,0,0
T203494,RCB Vs Super Giants,Super Giants,Marcus Stoinis,1,0,11,0,11,0,1,0,0,0
T203494,RCB Vs Super Giants,Super Giants,Naveen Hul,4,0,30,3,7.5,8,3,1,0,0
T203494,RCB Vs Super Giants,Super Giants,Ravi Bishnoi,4,0,21,2,5.25,7,0,0,0,0
T203494,RCB Vs Super Giants,Super Giants,Amit Mishra,3,0,21,2,7,4,0,1,0,0
T203494,RCB Vs Super Giants,Super Giants,Yash Thakur,2,0,12,0,6,6,1,0,2,0
T203494,RCB Vs Super Giants,Super Giants,Krishnappa Gowtham,2,0,10,1,5,5,0,0,0,0
T203494,RCB Vs Super Giants,RCB,Mohammed Siraj,3,0,24,1,8,11,4,0,3,1
T203494,RCB Vs Super Giants,RCB,Josh Hazlewood,3,0,15,2,5,13,1,1,0,1
T203494,RCB Vs Super Giants,RCB,Glenn Maxwell,1,0,3,1,3,3,0,0,0,0
T203494,RCB Vs Super Giants,RCB,Wanindu Hasaranga,4,0,20,1,5,14,0,2,0,0
T203494,RCB Vs Super Giants,RCB,Karn Sharma,4,0,20,2,5,12,1,1,0,0
T203494,RCB Vs Super Giants,RCB,Harshal Patel,3.5,0,20,1,5.21,9,2,0,0,0
T203494,RCB Vs Super Giants,RCB,Mahipal Lomror,1,0,4,0,4,2,0,0,0,0
T204100,Royals Vs Mumbai,Mumbai,Cameron Green,3,0,31,0,10.33,10,2,2,4,0
T204100,Royals Vs Mumbai,Mumbai,Jofra Archer,4,0,35,1,8.75,16,2,3,3,1
T204100,Royals Vs Mumbai,Mumbai,Riley Meredith,4,0,51,1,12.75,7,9,1,2,0
T204100,Royals Vs Mumbai,Mumbai,Piyush Chawla,4,0,34,2,8.5,11,2,3,0,0
T204100,Royals Vs Mumbai,Mumbai,Kumar Kartikeya,2,0,14,0,7,6,1,1,0,0
T204100,Royals Vs Mumbai,Mumbai,Arshad Khan,3,0,39,3,13,5,4,2,3,0
T204100,Royals Vs Mumbai,Royals,Trent Boult,4,0,43,1,10.75,8,7,0,2,0
T204100,Royals Vs Mumbai,Royals,Sandeep Sharma,4,0,35,1,8.75,5,3,1,2,0
T204100,Royals Vs Mumbai,Royals,Ravichandran Ashwin,4,0,27,2,6.75,8,0,2,1,0
T204100,Royals Vs Mumbai,Royals,Yuzvendra Chahal,3,0,32,0,10.66,5,3,2,0,0
T204100,Royals Vs Mumbai,Royals,Jason Holder,3.3,0,55,0,15.71,4,5,4,2,0
T204100,Royals Vs Mumbai,Royals,Kuldeep Sen,1,0,20,0,20,2,3,1,0,1
T204443,Super Kings Vs Punjab Kings,Punjab Kings,Arshdeep Singh,4,0,37,1,9.25,8,5,0,3,0
T204443,Super Kings Vs Punjab Kings,Punjab Kings,Kagiso Rabada,4,0,34,0,8.5,8,4,1,1,0
T204443,Super Kings Vs Punjab Kings,Punjab Kings,Sam Curran,4,0,46,1,11.5,7,5,2,3,0
T204443,Super Kings Vs Punjab Kings,Punjab Kings,Rahul Chahar,4,0,35,1,8.75,7,2,2,0,0
T204443,Super Kings Vs Punjab Kings,Punjab Kings,Sikandar Raza,3,0,31,1,10.33,6,4,1,0,0
T204443,Super Kings Vs Punjab Kings,Punjab Kings,Liam Livingstone,1,0,16,0,16,0,3,0,0,0
T204443,Super Kings Vs Punjab Kings,Super Kings,Akash Singh,3,0,35,0,11.66,4,3,2,1,0
T204443,Super Kings Vs Punjab Kings,Super Kings,Tushar Deshpande,4,0,49,3,12.25,10,3,4,2,0
T204443,Super Kings Vs Punjab Kings,Super Kings,Maheesh Theekshana,4,0,36,0,9,5,4,0,1,0
T204443,Super Kings Vs Punjab Kings,Super Kings,Ravindra Jadeja,4,0,32,2,8,8,1,2,0,0
T204443,Super Kings Vs Punjab Kings,Super Kings,Moeen Ali,1,0,10,0,10,2,0,1,0,0
T204443,Super Kings Vs Punjab Kings,Super Kings,Matheesha Pathirana,4,0,32,1,8,6,2,0,1,0
T207344,Sunrisers Vs Capitals,Capitals,Ishant Sharma,3,0,31,1,10.33,9,7,0,0,0
T207344,Sunrisers Vs Capitals,Capitals,Anrich Nortje,4,0,44,0,11,4,4,1,2,0
T207344,Sunrisers Vs Capitals,Capitals,Mukesh Kumar,2,0,38,0,19,2,4,2,2,1
T207344,Sunrisers Vs Capitals,Capitals,Mitchell Marsh,4,1,27,4,6.75,12,1,2,2,0
T207344,Sunrisers Vs Capitals,Capitals,Kuldeep Yadav,3,0,27,0,9,4,1,2,0,0
T207344,Sunrisers Vs Capitals,Capitals,Axar Patel,4,0,29,1,7.25,7,0,2,2,0
T207344,Sunrisers Vs Capitals,Sunrisers,Bhuvneshwar Kumar,4,0,45,1,11.25,5,3,2,3,0
T207344,Sunrisers Vs Capitals,Sunrisers,Akeal Hosein,4,0,40,1,10,6,4,2,0,0
T207344,Sunrisers Vs Capitals,Sunrisers,TNatarajan ,4,0,34,1,8.5,4,2,1,0,0
T207344,Sunrisers Vs Capitals,Sunrisers,Umran Malik,1,0,22,0,22,0,2,2,0,0
T207344,Sunrisers Vs Capitals,Sunrisers,Mayank Markande,4,0,20,2,5,7,1,0,0,0
T207344,Sunrisers Vs Capitals,Sunrisers,Abhishek Sharma,3,0,26,1,8.66,5,2,1,0,0
T201505,KKR Vs Titans,Titans,Mohammed Shami,4,0,33,3,8.25,12,3,2,0,0
T201505,KKR Vs Titans,Titans,Hardik Pandya,3,0,34,0,11.33,9,3,3,1,0
T201505,KKR Vs Titans,Titans,Rashid Khan,4,0,54,0,13.5,3,3,4,1,0
T201505,KKR Vs Titans,Titans,Josh Little,4,0,25,2,6.25,12,2,1,0,0
T201505,KKR Vs Titans,Titans,Noor Ahmad,4,0,21,2,5.25,12,1,1,1,0
T201505,KKR Vs Titans,Titans,Mohit Sharma,1,0,12,0,12,1,0,1,0,0
T201505,KKR Vs Titans,KKR,Harshit Rana,3,0,25,1,8.33,6,4,0,1,0
T201505,KKR Vs Titans,KKR,Andre Russell,3,0,29,1,9.66,6,3,1,1,0
T201505,KKR Vs Titans,KKR,Varun Chakravarthy,4,0,42,0,10.5,7,3,3,0,0
T201505,KKR Vs Titans,KKR,Suyash Sharma,4,0,37,0,9.25,7,3,2,0,0
T201505,KKR Vs Titans,KKR,Sunil Narine,3,0,24,1,8,3,1,1,0,0
T201505,KKR Vs Titans,KKR,Nitish Rana,0.5,0,14,0,16.8,0,1,1,1,0
T204958,Super Giants Vs Punjab Kings,Punjab Kings,Gurnoor Brar,3,0,42,0,14,7,4,3,1,2
T204958,Super Giants Vs Punjab Kings,Punjab Kings,Arshdeep Singh,4,0,54,1,13.5,4,10,0,2,0
T204958,Super Giants Vs Punjab Kings,Punjab Kings,Kagiso Rabada,4,0,52,2,13,12,3,5,2,2
T204958,Super Giants Vs Punjab Kings,Punjab Kings,Sikandar Raza,1,0,17,0,17,2,1,2,0,0
T204958,Super Giants Vs Punjab Kings,Punjab Kings,Rahul Chahar,4,0,29,0,7.25,8,2,1,0,0
T204958,Super Giants Vs Punjab Kings,Punjab Kings,Sam Curran,3,0,38,1,12.66,5,4,2,0,0
T204958,Super Giants Vs Punjab Kings,Punjab Kings,Liam Livingstone,1,0,19,1,19,1,3,1,0,0
T204958,Super Giants Vs Punjab Kings,Super Giants,Marcus Stoinis,1.5,0,21,1,11.45,5,2,1,4,0
T204958,Super Giants Vs Punjab Kings,Super Giants,Kyle Mayers,1,0,4,0,4,5,1,0,0,0
T204958,Super Giants Vs Punjab Kings,Super Giants,Ayush Badoni,0.1,0,0,0,0,1,0,0,0,0
T204958,Super Giants Vs Punjab Kings,Super Giants,Naveen Hul,4,0,30,3,7.5,11,2,0,1,1
T204958,Super Giants Vs Punjab Kings,Super Giants,Avesh Khan,2,0,28,0,14,1,3,1,0,0
T204958,Super Giants Vs Punjab Kings,Super Giants,Amit Mishra,2,0,23,0,11.5,1,2,1,0,0
T204958,Super Giants Vs Punjab Kings,Super Giants,Ravi Bishnoi,4,0,41,2,10.25,9,4,2,0,1
T204958,Super Giants Vs Punjab Kings,Super Giants,Yash Thakur,3.5,0,37,4,9.65,9,3,2,1,0
T204958,Super Giants Vs Punjab Kings,Super Giants,Krunal Pandya,1,0,13,0,13,2,1,1,1,0
T204283,Royals Vs Super Kings,Super Kings,Akash Singh,2,0,32,0,16,3,6,1,0,0
T204283,Royals Vs Super Kings,Super Kings,Tushar Deshpande,4,0,42,2,10.5,10,5,2,0,0
T204283,Royals Vs Super Kings,Super Kings,Maheesh Theekshana,4,0,24,1,6,11,3,0,1,0
T204283,Royals Vs Super Kings,Super Kings,Ravindra Jadeja,4,0,32,1,8,6,2,1,1,0
T204283,Royals Vs Super Kings,Super Kings,Moeen Ali,2,0,17,0,8.5,2,0,1,0,0
T204283,Royals Vs Super Kings,Super Kings,Matheesha Pathirana,4,0,48,0,12,5,5,1,2,0
T204283,Royals Vs Super Kings,Royals,Sandeep Sharma,4,0,24,0,6,10,3,0,0,0
T204283,Royals Vs Super Kings,Royals,Kuldip Yadav,3,0,18,1,6,4,1,0,0,0
T204283,Royals Vs Super Kings,Royals,Jason Holder,4,0,49,0,12.25,4,4,3,1,0
T204283,Royals Vs Super Kings,Royals,Ravichandran Ashwin,4,0,35,2,8.75,7,1,2,0,0
T204283,Royals Vs Super Kings,Royals,Adam Zampa,3,0,22,3,7.33,7,2,1,0,0
T204283,Royals Vs Super Kings,Royals,Yuzvendra Chahal,2,0,21,0,10.5,3,2,1,0,0
T202291,KKR Vs RCB,RCB,Mohammed Siraj,4,0,33,1,8.25,11,5,1,0,0
T202291,KKR Vs RCB,RCB,David Willey,3,0,31,0,10.33,5,4,1,1,0
T202291,KKR Vs RCB,RCB,Wanindu Hasaranga,4,0,24,2,6,10,3,0,0,0
T202291,KKR Vs RCB,RCB,Shahbaz Ahmed,1,0,25,0,25,1,0,4,0,0
T202291,KKR Vs RCB,RCB,Vijaykumar Vyshak,4,0,41,2,10.25,3,2,2,3,0
T202291,KKR Vs RCB,RCB,Harshal Patel,4,0,44,0,11,7,2,4,1,0
T202291,KKR Vs RCB,KKR,Vaibhav Arora,2,0,22,0,11,3,3,0,1,0
T202291,KKR Vs RCB,KKR,Umesh Yadav,1,0,19,0,19,0,1,2,0,0
T202291,KKR Vs RCB,KKR,Suyash Sharma,4,0,30,2,7.5,5,3,0,1,0
T202291,KKR Vs RCB,KKR,Varun Chakravarthy,4,0,27,3,6.75,9,2,1,0,0
T202291,KKR Vs RCB,KKR,Andre Russell,4,0,29,2,7.25,11,1,2,0,0
T202291,KKR Vs RCB,KKR,Sunil Narine,4,0,41,0,10.25,2,1,2,0,0
T202291,KKR Vs RCB,KKR,Nitish Rana,1,0,8,0,8,1,1,0,0,0
T208781,Titans Vs Mumbai,Mumbai,Arjun Tendulkar,2,0,9,1,4.5,7,0,0,0,0
T208781,Titans Vs Mumbai,Mumbai,Jason Behrendorff,4,0,37,1,9.25,8,2,2,2,0
T208781,Titans Vs Mumbai,Mumbai,Riley Meredith,4,0,49,1,12.25,6,4,3,2,0
T208781,Titans Vs Mumbai,Mumbai,Cameron Green,2,0,39,0,19.5,0,2,4,0,0
T208781,Titans Vs Mumbai,Mumbai,Piyush Chawla,4,0,34,2,8.5,7,3,1,1,0
T208781,Titans Vs Mumbai,Mumbai,Kumar Kartikeya,4,0,39,1,9.75,7,3,2,0,0
T208781,Titans Vs Mumbai,Titans,Mohammed Shami,4,0,18,0,4.5,14,2,0,1,0
T208781,Titans Vs Mumbai,Titans,Hardik Pandya,2,0,10,1,5,8,0,1,0,0
T208781,Titans Vs Mumbai,Titans,Rashid Khan,4,0,27,2,6.75,10,2,1,0,0
T208781,Titans Vs Mumbai,Titans,Noor Ahmad,4,0,37,3,9.25,10,2,3,0,0
T208781,Titans Vs Mumbai,Titans,Mohit Sharma,4,0,38,2,9.5,7,1,3,0,0
T208781,Titans Vs Mumbai,Titans,Josh Little,2,0,18,0,9,2,1,1,0,0
T206316,Capitals Vs Sunrisers,Sunrisers,Bhuvneshwar Kumar,4,0,11,2,2.75,16,1,0,0,0
T206316,Capitals Vs Sunrisers,Sunrisers,Marco Jansen,2,0,27,0,13.5,4,4,1,0,0
T206316,Capitals Vs Sunrisers,Sunrisers,Washington Sundar,4,0,28,3,7,10,2,1,0,0
T206316,Capitals Vs Sunrisers,Sunrisers,TNatarajan ,3,0,21,1,7,3,2,0,0,0
T206316,Capitals Vs Sunrisers,Sunrisers,Mayank Markande,4,0,34,0,8.5,7,4,0,1,0
T206316,Capitals Vs Sunrisers,Sunrisers,Umran Malik,2,0,14,0,7,4,2,0,0,0
T206316,Capitals Vs Sunrisers,Sunrisers,Aiden Markram,1,0,7,0,7,0,0,0,0,0
T206316,Capitals Vs Sunrisers,Capitals,Ishant Sharma,3,0,18,1,6,8,2,0,0,0
T206316,Capitals Vs Sunrisers,Capitals,Anrich Nortje,4,0,33,2,8.25,10,4,1,0,0
T206316,Capitals Vs Sunrisers,Capitals,Mukesh Kumar,3,0,27,0,9,4,4,0,0,0
T206316,Capitals Vs Sunrisers,Capitals,Axar Patel,4,0,21,2,5.25,8,1,0,0,0
T206316,Capitals Vs Sunrisers,Capitals,Kuldeep Yadav,4,0,22,1,5.5,6,1,0,0,0
T206316,Capitals Vs Sunrisers,Capitals,Mitchell Marsh,2,0,16,0,8,3,1,0,0,1
T207135,Super Kings Vs KKR,KKR,Umesh Yadav,3,0,35,0,11.66,7,3,3,0,0
T207135,Super Kings Vs KKR,KKR,David Wiese,3,0,38,0,12.66,3,3,2,0,0
T207135,Super Kings Vs KKR,KKR,Varun Chakravarthy,4,0,49,1,12.25,8,2,5,0,0
T207135,Super Kings Vs KKR,KKR,Kulwant Khejroliya,3,0,44,2,14.66,5,2,4,0,1
T207135,Super Kings Vs KKR,KKR,Sunil Narine,2,0,23,0,11.5,3,1,2,0,0
T207135,Super Kings Vs KKR,KKR,Suyash Sharma,4,0,29,1,7.25,8,2,1,0,0
T207135,Super Kings Vs KKR,KKR,Andre Russell,1,0,17,0,17,0,1,1,2,0
T207135,Super Kings Vs KKR,Super Kings,Akash Singh,4,0,29,1,7.25,13,4,1,1,0
T207135,Super Kings Vs KKR,Super Kings,Tushar Deshpande,4,0,43,2,10.75,12,3,3,4,0
T207135,Super Kings Vs KKR,Super Kings,Maheesh Theekshana,4,0,32,2,8,8,3,1,1,0
T207135,Super Kings Vs KKR,Super Kings,Moeen Ali,1,0,20,1,20,1,0,3,0,0
T207135,Super Kings Vs KKR,Super Kings,Ravindra Jadeja,3,0,34,1,11.33,5,2,3,0,0
T207135,Super Kings Vs KKR,Super Kings,Matheesha Pathirana,4,0,27,1,6.75,11,2,1,3,0
T205220,RCB Vs Royals,Royals,Trent Boult,4,0,41,2,10.25,8,6,0,1,0
T205220,RCB Vs Royals,Royals,Sandeep Sharma,4,0,49,2,12.25,9,7,2,1,0
T205220,RCB Vs Royals,Royals,Ravichandran Ashwin,4,0,36,1,9,7,2,2,1,0
T205220,RCB Vs Royals,Royals,Yuzvendra Chahal,4,0,28,1,7,7,0,1,2,0
T205220,RCB Vs Royals,Royals,Jason Holder,4,0,32,0,8,6,3,1,0,0
T205220,RCB Vs Royals,RCB,Mohammed Siraj,4,0,39,1,9.75,8,4,1,3,0
T205220,RCB Vs Royals,RCB,David Willey,4,0,26,1,6.5,11,2,1,1,0
T205220,RCB Vs Royals,RCB,Vijaykumar Vyshak,2,0,24,0,12,4,5,0,1,0
T205220,RCB Vs Royals,RCB,Glenn Maxwell,2,0,25,0,12.5,3,2,2,0,0
T205220,RCB Vs Royals,RCB,Harshal Patel,4,0,32,3,8,8,3,1,1,0
T205220,RCB Vs Royals,RCB,Wanindu Hasaranga,4,0,32,0,8,5,2,1,0,0
T204462,Punjab Kings Vs Mumbai,Mumbai,Arjun Tendulkar,3,0,48,1,16,4,6,2,4,1
T204462,Punjab Kings Vs Mumbai,Mumbai,Jason Behrendorff,3,0,41,1,13.66,6,2,4,1,0
T204462,Punjab Kings Vs Mumbai,Mumbai,Cameron Green,4,0,41,2,10.25,9,2,4,0,0
T204462,Punjab Kings Vs Mumbai,Mumbai,Jofra Archer,4,0,42,1,10.5,8,3,3,1,0
T204462,Punjab Kings Vs Mumbai,Mumbai,Piyush Chawla,3,0,15,2,5,12,2,0,1,0
T204462,Punjab Kings Vs Mumbai,Mumbai,Hrithik Shokeen,3,0,24,0,8,7,1,1,0,1
T204462,Punjab Kings Vs Mumbai,Punjab Kings,Matthew Short,1,0,7,0,7,3,1,0,1,0
T204462,Punjab Kings Vs Mumbai,Punjab Kings,Arshdeep Singh,4,0,29,4,7.25,12,2,2,1,0
T204462,Punjab Kings Vs Mumbai,Punjab Kings,Harpreet Brar,2,0,15,0,7.5,5,1,1,0,0
T204462,Punjab Kings Vs Mumbai,Punjab Kings,Sam Curran,3,0,41,0,13.66,2,3,3,1,0
T204462,Punjab Kings Vs Mumbai,Punjab Kings,Nathan Ellis,4,0,44,1,11,5,2,3,0,0
T204462,Punjab Kings Vs Mumbai,Punjab Kings,Rahul Chahar,4,0,42,0,10.5,4,4,2,0,0
T204462,Punjab Kings Vs Mumbai,Punjab Kings,Liam Livingstone,2,0,23,1,11.5,2,4,0,0,0
T208595,Titans Vs Super Giants,Super Giants,Naveen Hul,4,0,19,1,4.75,12,1,0,0,0
T208595,Titans Vs Super Giants,Super Giants,Krunal Pandya,4,0,16,2,4,13,1,0,0,0
T208595,Titans Vs Super Giants,Super Giants,Avesh Khan,3,0,21,0,7,6,2,0,0,0
T208595,Titans Vs Super Giants,Super Giants,Ravi Bishnoi,4,0,49,0,12.25,4,4,3,0,0
T208595,Titans Vs Super Giants,Super Giants,Marcus Stoinis,3,0,20,2,6.66,7,1,1,0,0
T208595,Titans Vs Super Giants,Super Giants,Amit Mishra,2,0,9,1,4.5,4,0,0,0,0
T208595,Titans Vs Super Giants,Titans,Mohammed Shami,3,1,18,0,6,9,3,0,0,0
T208595,Titans Vs Super Giants,Titans,Jayant Yadav,4,0,26,0,6.5,8,2,0,0,0
T208595,Titans Vs Super Giants,Titans,Rashid Khan,4,0,33,1,8.25,9,4,1,0,0
T208595,Titans Vs Super Giants,Titans,Mohit Sharma,3,0,17,2,5.66,5,1,0,0,0
T208595,Titans Vs Super Giants,Titans,Noor Ahmad,4,0,18,2,4.5,13,1,0,0,0
T208595,Titans Vs Super Giants,Titans,Hardik Pandya,1,0,7,0,7,2,1,0,0,0
T208595,Titans Vs Super Giants,Titans,Rahul Tewatia,1,0,8,0,8,4,0,1,1,0
T208568,Sunrisers Vs Super Kings,Super Kings,Akash Singh,3,0,17,1,5.66,10,1,1,0,0
T208568,Sunrisers Vs Super Kings,Super Kings,Tushar Deshpande,3,0,26,0,8.66,7,4,0,1,0
T208568,Sunrisers Vs Super Kings,Super Kings,Maheesh Theekshana,4,0,27,1,6.75,5,2,0,0,0
T208568,Sunrisers Vs Super Kings,Super Kings,Moeen Ali,2,0,18,0,9,2,1,1,0,0
T208568,Sunrisers Vs Super Kings,Super Kings,Ravindra Jadeja,4,0,22,3,5.5,8,1,0,0,0
T208568,Sunrisers Vs Super Kings,Super Kings,Matheesha Pathirana,4,0,22,1,5.5,9,2,0,1,0
T208568,Sunrisers Vs Super Kings,Sunrisers,Bhuvneshwar Kumar,2,0,10,0,5,7,1,0,0,0
T208568,Sunrisers Vs Super Kings,Sunrisers,Marco Jansen,3,0,37,0,12.33,5,6,1,0,0
T208568,Sunrisers Vs Super Kings,Sunrisers,Aiden Markram,1,0,11,0,11,2,2,0,0,0
T208568,Sunrisers Vs Super Kings,Sunrisers,Washington Sundar,2.4,0,16,0,6,4,1,0,0,0
T208568,Sunrisers Vs Super Kings,Sunrisers,Mayank Markande,4,0,23,2,5.75,8,2,0,0,0
T208568,Sunrisers Vs Super Kings,Sunrisers,Umran Malik,3,0,18,0,6,8,2,0,0,0
T208568,Sunrisers Vs Super Kings,Sunrisers,Mayank Dagar,3,0,21,0,7,5,2,0,0,0
